,지역,상호,주소,상표,전화번호,셀프여부,고급휘발유,휘발유,경유,실내등유,lat,long
10593,경상남도,통영축산농협주유소,경남 통영시 용남면 남해안대로,NH-OIL,055-642-5565,N,0,1665,1805,1650,34.8887688,128.4562912
10594,경상남도,SK에너지(주) 천일주유소,경남 통영시 통영해안로    ,SK에너지,055-649-0041,Y,0,1669,1809,0,34.8421791,128.4242909
10595,경상남도,현대오일뱅크㈜직영 거북셀프주유소,경남 통영시 중앙로    ,현대오일뱅크,055-642-2511,Y,2088,1669,1819,1590,34.85828,128.4286911
10596,경상남도,현대오일뱅크(주)직영 통영주유소,경남 통영시 안개로   ,현대오일뱅크,055-643-4861,N,0,1669,1819,1720,34.858557,128.4308483
10597,경상남도,대교주유소,경남 통영시 용남면 남해안대로,GS칼텍스,055-645-4354,N,0,1676,1798,1650,34.8887688,128.4562912
10598,경상남도,도남관광주유소,경남 통영시 도남로,GS칼텍스,055-643-2351,Y,2070,1679,1829,1650,34.8246552,128.435328
10599,경상남도,산양주유소,경남 통영시 산양읍 산양일주로,GS칼텍스,055-641-7033,Y,0,1685,1865,1650,34.8029546,128.4313664
10600,경상남도,학섬(법송)주유소,경남 통영시 도산면 남해안대로,S-OIL,055-646-0047,Y,0,1685,1815,1650,34.9183368,128.3595956
10601,경상남도,용남주유소,경남 통영시 용남면 남해안대로,현대오일뱅크,055-648-8251,N,0,1689,1819,1650,34.8887688,128.4562912
10602,경상남도,대영주유소,경남 통영시 여황로    ,SK에너지,055-644-7050,Y,0,1689,1829,1650,34.8343499,128.4063861
10603,경상남도,미수주유소,경남 통영시 미수로,SK에너지,055-644-2333,N,0,1697,1857,1650,0,0
10604,경상남도,케이블카주유소,경남 통영시 발개로    ,현대오일뱅크,055-649-3200,N,0,1698,1826,1650,34.8269564,128.4174153
10605,경상남도,챔피온주유소,경남 통영시 통영해안로,GS칼텍스,055-644-8285,N,0,1698,1858,1650,34.8421791,128.4242909
10606,경상남도,제2팔복주유소,경남 통영시 광도면 안정로,SK에너지,055-642-5161,N,0,1698,1795,1600,34.897217,128.4051317
10607,경상남도,부광주유소,경남 통영시 용남면 남해안대로,현대오일뱅크,055-646-1160,N,0,1699,1848,0,34.8887688,128.4562912
10608,경상남도,세인리무진직영주유소,경남 통영시 통영해안로,S-OIL,055-646-0036,Y,0,1699,1819,0,34.8421791,128.4242909
10609,경상남도,참편한주유소,경남 통영시 도산면 남해안대로,현대오일뱅크,055-646-0526,Y,0,1715,1835,0,34.9183368,128.3595956
10610,경상남도,해동(통영),경남 통영시 안개로  ,S-OIL,055-642-0004,Y,0,1728,1868,1650,34.858557,128.4308483
10611,경상남도,해성주유소,경남 통영시 욕지면 욕지일주로,S-OIL,055-641-5555,Y,0,1850,1950,1700,34.6262811,128.2761432
10612,경상남도,통영종합버스터미널 직영주유소,경남 통영시 광도면 죽림 로,SK에너지,070-4366-3842,N,0,1856,2004,0,0,0
10613,경상남도,알프스주유소,경남 하동군 금남면 산업로,GS칼텍스,055-883-0990,Y,1999,1645,1773,0,0,0
10614,경상남도,(주)진남제2주유소,경남 하동군 경충로,알뜰주유소,055-882-3023,N,0,1665,1805,1600,35.0393913,127.9139757
10615,경상남도,남해주유소,경남 하동군 진교면 민다리안길,현대오일뱅크,055-884-0197,N,0,1665,1805,1500,35.0342488,127.9036271
10616,경상남도,금오농협 진교지점 주유소,경남 하동군 진교면 경충로,NH-OIL,055-883-5182,N,0,1669,1805,1600,35.0393913,127.9139757
10617,경상남도,금오농협주유소,경남 하동군 양보면 진양로,NH-OIL,055-882-7675,N,0,1669,1805,0,35.0456499,127.8465059
10618,경상남도,한진주유소,경남 하동군 옥종중앙길,SK에너지,055-882-8009,N,0,1670,1860,1600,35.1858136,127.8776641
10619,경상남도,옥종농협주유소,경남 하동군 옥종면 주포중앙길,NH-OIL,055-883-8740,N,0,1670,1860,1600,0,0
10620,경상남도,옥종주유소,경남 하동군 옥종면 옥종중앙길,현대오일뱅크,055-883-6934,N,0,1670,1860,1600,35.1858136,127.8776641
10621,경상남도,창성주유소,경남 하동군 금남면 산업로,S-OIL,055-883-5557,Y,0,1675,1815,0,0,0
10622,경상남도,화개악양농협 악양지점주유소,경남 하동군 악양면 악양서로,NH-OIL,055-884-6862,N,0,1690,1820,1550,35.1516647,127.6940642
10623,경상남도,화개악양농협본점,경남 하동군 화개면 섬진강대로,NH-OIL,055-883-0802,Y,0,1690,1820,1550,35.1721781,127.6406952
10624,경상남도,금성주유소,경남 하동군 금성면 산업로,현대오일뱅크,055-882-0805,N,0,1694,1845,1600,34.9582696,127.7763322
10625,경상남도,섬진강포구 주유소,경남 하동군 적량면경서대로,SK에너지,055-884-0934,Y,0,1695,1795,1650,0,0
10626,경상남도,하동포구주유소,경상남도 하동군 하동읍 섬진강대로,SK에너지,070-8199-2003,Y,0,1695,1795,0,35.0688383,127.7408252
10627,경상남도,OK주유소,경남 하동군 금남면 경충로,SK에너지,055-883-6023,N,0,1695,1845,1650,34.9862688,127.8975782
10628,경상남도,섬진강주유소,경남 하동군 화개면 섬진강대로,S-OIL,055-882-1901,Y,0,1695,1825,1550,35.1721781,127.6406952
10629,경상남도,세계화목도리주유소,경남 하동군 하동읍 섬진강대로,현대오일뱅크,055-883-6464,Y,0,1695,1795,1600,35.0688383,127.7408252
10630,경상남도,아산주유소,경남 하동군 하동읍 섬진강대로,S-OIL,055-884-5189,N,0,1695,1795,1600,35.0688383,127.7408252
10631,경상남도,금남주유소(현대),경남 하동군 금남면 섬진강대로,현대오일뱅크,055-883-7777,N,0,1695,1855,1600,34.9557267,127.855674
10632,경상남도,하동나들목주유소,경남 하동군 금남면 섬진강대로,현대오일뱅크,055-883-8282,N,0,1698,1858,1600,34.9557267,127.855674
10633,경상남도,조선해양주유소,경남 하동군 금성면 산업로,현대오일뱅크,070-7758-9151,Y,0,1705,1815,0,34.9582696,127.7763322
10634,경상남도,우리주유소,경남 하동군 금성면 산업로,SK에너지,055-884-8251,N,0,1725,1815,0,34.9582696,127.7763322
10635,경상남도,명교주유소,경남 하동군 고전면 하동읍성로,SK에너지,055-883-9596,N,0,1745,1845,1600,35.0202994,127.8181827
10636,경상남도,평사리주유소,경남 하동군 악양면 섬진강대로,현대오일뱅크,055-884-1144,Y,0,1755,1855,1600,35.1529308,127.6695848
10637,경상남도,하동주유소,경남 하동군 하동읍 섬진강대로,현대오일뱅크,055-883-5145,N,0,1755,1855,1600,35.0688383,127.7408252
10638,경상남도,강변주유소,경남 하동군 하동읍 섬진강대로,S-OIL,055-884-7743,N,0,1769,1889,1650,35.0688383,127.7408252
10639,경상남도,양보주유소,경남 하동군 양보면 경서대로,현대오일뱅크,055-882-5149,N,0,1780,1870,1650,35.0992839,127.8260943
10640,경상남도,해룡주유소,경남 하동군 금남면 경충로,GS칼텍스,055-883-5920,N,0,1785,1885,1650,34.9862688,127.8975782
10641,경상남도,기성주유소,경남 하동군 횡천면 경서대로,GS칼텍스,055-883-5171,N,0,1795,1920,1600,35.1095551,127.8197827
10642,경상남도,돌다리주유소,경남 하동군 적량면 공설운동장로,GS칼텍스,055-884-0051,N,0,1795,1895,1700,0,0
10643,경상남도,섬진주유소,경남 하동군 하동읍 경서대로,GS칼텍스,055-884-0020,N,0,1795,1895,1700,35.0716732,127.7565739
10644,경상남도,청암주유소,경남 하동군 청암면 청학로,S-OIL,055-884-0407,N,0,1795,1895,1670,35.1396533,127.8067452
10645,경상남도,청남제2주유소,경남 함안군 칠서면 삼칠로,알뜰주유소,055-587-8881,Y,0,1625,1775,1600,35.3259,128.5041
10646,경상남도,세중주유소,경남 함안군 칠원면 삼칠로,SK에너지,055-587-6622,N,0,1634,1784,1600,0,0
10647,경상남도,칠서IC주유소,경남 함안군 칠서면 삼칠로,SK에너지,055-586-1515,N,0,1635,1785,0,35.3259,128.5041
10648,경상남도,도항주유소,경남 함안군 가야읍 함마대로,현대오일뱅크,055-582-5189,Y,0,1640,1776,1600,35.27277,128.39439
10649,경상남도,함마대로주유소,경남 함안군 산인면 함마대로,알뜰주유소,055-583-5200,Y,0,1641,1777,0,35.2808337,128.4222586
10650,경상남도,(주)썬엘칠서(양평)주유소충전소,경남 함안군 칠서면 계룡로,알뜰(ex),055-587-1420,Y,0,1645,1775,0,0,0
10651,경상남도,산단주유소,경남 함안군 군북면 함안산단로,알뜰주유소,055-585-4874,Y,0,1645,1774,1600,0,0
10652,경상남도,(주)이엠석유 함안(부산방향)주유소/충전소,경남 함안군 군북면 현포로,알뜰(ex),055-583-9341,Y,0,1653,1783,0,0,0
10653,경상남도,대박주유소,경남 함안군 산인면 함마대로,S-OIL,055-583-5188,Y,0,1655,1785,0,35.2808337,128.4222586
10654,경상남도,(주)칠서공단에너지,경남 함안군 칠서면 삼칠로,SK에너지,055-586-4175,Y,0,1655,1788,0,35.3259,128.5041
10655,경상남도,조은에너지(주),경남 함안군 산인면 함마대로,GS칼텍스,055-582-1192,N,0,1655,1785,1600,35.2808337,128.4222586
10656,경상남도,구성주유소,경남 함안군 칠원면 경남대로,GS칼텍스,055-586-5133,N,2050,1655,1795,1600,0,0
10657,경상남도,대천주유소,경남 함안군 가야읍 함마대로,GS칼텍스,055-583-5185,Y,0,1655,1798,1600,35.27277,128.39439
10658,경상남도,(주)동남에너지,경남 함안군 산인면 함마대로,SK에너지,055-584-2882,Y,0,1659,1789,0,35.2808337,128.4222586
10659,경상남도,대로주유소,경남 함안군 칠원읍 경남대로,GS칼텍스,055-587-2098,N,0,1659,1785,1600,35.299292,128.533084
10660,경상남도,대보건설(주)함안(순천)주유소/충전소, 경상남도 함안군 군북면 현포로,알뜰(ex),055-582-6321,Y,2059,1659,1769,0,0,0
10661,경상남도,가야농업협동조합 주유소,경남 함안군 가야읍 함마대로,NH-OIL,055-583-6051,Y,0,1660,1790,1550,35.27277,128.39439
10662,경상남도,경남주유소,경남 함안군 칠원면 경남대로,SK에너지,055-587-5150,N,0,1664,1784,0,0,0
10663,경상남도,세기상사㈜ 동현주유소,경남 함안군 칠서면 삼칠로,S-OIL,055-587-1489,N,0,1665,1795,1600,35.3259,128.5041
10664,경상남도,희승주유소,경남 함안군 군북면 장백로,알뜰주유소,055-582-8881,Y,0,1668,1788,0,35.28902,128.33927
10665,경상남도,청남주유소,경남 함안군 칠북면 단내로,GS칼텍스,055-587-8881,Y,0,1675,1795,1600,35.3496232,128.5398389
10666,경상남도,칠북주유소,경남 함안군 칠북면 경남대로,SK에너지,055-586-7519,N,0,1679,1799,0,0,0
10667,경상남도,삼칠농협주유소,경남 함안군 칠원읍 삼칠로,NH-OIL,055-586-3761,N,0,1680,1799,1600,35.3007627,128.5293642
10668,경상남도,CJ대한통운㈜신성주유소,경남 함안군 칠서면 유성로,S-OIL,055-586-7891,Y,0,1685,1815,1650,35.3320645,128.5110091
10669,경상남도,함안주유소,경남 함안군 가야읍 가야로,SK에너지,055-583-2727,N,0,1685,1795,1600,35.27943,128.42277
10670,경상남도,성원주유소,경남 함안군 칠북면 단내로,S-OIL,055-587-1536,N,0,1689,1809,1600,35.3496232,128.5398389
10671,경상남도,대암주유소,경남 함안군 군북면 사군로,현대오일뱅크,055-585-9922,N,0,1695,1815,0,35.2408441,128.3263136
10672,경상남도,봉촌주유소,경남 함안군 칠북면 온천로,현대오일뱅크,055-586-3366,N,0,1705,1815,1600,35.3663044,128.5342616
10673,경상남도,군북농협주유소,경남 함안군 군북면 중암 길,NH-OIL,055-585-7226,Y,0,1710,1830,1600,35.2611106,128.3475277
10674,경상남도,가야농협함읍지점주유소,경남 함안군 함안면 성산로,NH-OIL,055-583-5786,N,0,1710,1840,1550,35.2418063,128.4242246
10675,경상남도,신성주유소,경남 함안군 군북면 장백로,S-OIL,055-585-8183,N,0,1719,1859,1650,35.28902,128.33927
10676,경상남도,(주)플러스에너지,경상남도 함안군 법수면 법수로,자가상표,055-583-1151,N,0,1719,1819,1550,0,0
10677,경상남도,주식회사 태화주유소,경남 함안군 군북면 함마대로,SK에너지,055-583-8816,N,0,1735,1835,1650,35.27736,128.32102
10678,경상남도,낙동주유소,경남 함안군 칠서면 삼칠로,SK에너지,055-587-1881,N,0,1739,1838,1600,35.3259,128.5041
10679,경상남도,대산농협주유소,경남 함안군 대산면 대산중앙로,NH-OIL,055-582-7315,N,0,1740,1840,1600,35.3489503,128.4342355
10680,경상남도,의령IC주유소/충전소,경남 함안군 군북면 함마대로,SK에너지,055-583-6679,N,0,1740,1840,0,35.27736,128.32102
10681,경상남도,삼원주유소,경남 함안군 군북면 정주로,S-OIL,055-583-1045,N,0,1740,1840,1600,0,0
10682,경상남도,태영주유소,경남 함안군 대산면 대부로,현대오일뱅크,055-583-7277,N,0,1749,1848,1600,35.353188,128.4417236
10683,경상남도,(유)동원주유소,경남 함안군 대산면 송산로,SK에너지,055-582-0500,N,0,1750,1850,0,35.3413897,128.4470647
10684,경상남도,일삼주유소,경남 함안군 대산면 함의로,현대오일뱅크,055-582-4704,N,0,1750,1850,1600,35.3464828,128.4354783
10685,경상남도,신흥주유소,경남 함안군 대산면 대법로,현대오일뱅크,055-582-5131,N,0,1750,1850,1550,0,0
10686,경상남도,예곡,경남 함안군 칠원면 경남대로,S-OIL,055-587-2941,N,0,1755,1875,1700,0,0
10687,경상남도,하나주유소(SK),경남 함안군 법수면 함안대로,SK에너지,055-585-1010,N,0,1757,1857,1600,0,0
10688,경상남도,삼화주유소,경남 함안군 가야읍 말산로,GS칼텍스,055-585-0090,N,1960,1759,1859,1700,35.2739222,128.4131941
10689,경상남도,삼보주유소,경남 함안군 칠서면 함의로,S-OIL,055-587-8811,N,0,1765,1895,0,35.3145496,128.505067
10690,경상남도,강변주유소,경남 함안군 법수면 법정로,S-OIL,055-584-2331,N,0,1775,1855,1600,0,0
10691,경상남도,강주주유소,경남 함안군 법수면 장백로,현대오일뱅크,055-584-3200,N,0,1789,1879,1600,35.28902,128.33927
10692,경상남도,고려주유소,경남 함안군 가야읍 함안대로,SK에너지,055-585-0051,N,0,1790,1885,1700,35.2738753,128.4073783
10693,경상남도,삼도주유소,경남 함안군 법수면 법수로,현대오일뱅크,055-584-4125,N,0,1790,1860,1650,0,0
10694,경상남도,형제주유소,경남 함안군 가야읍 함안대로,GS칼텍스,055-583-8686,N,0,1790,1859,0,35.2738753,128.4073783
10695,경상남도,함안현대주유소,경남 함안군 군북면 월촌 길,현대오일뱅크,055-585-1239,Y,0,1795,1895,0,0,0
10696,경상남도,우리주유소,경남 함안군 산인면 송산로,GS칼텍스,055-583-7070,N,0,1795,1895,1600,35.2799089,128.4241492
10697,경상남도,칠원주유소,경남 함안군 칠원읍 함의로,S-OIL,055-587-6644,N,0,1795,1895,1700,35.3125354,128.4795855
10698,경상남도,대산주유소,경남 함안군 대산면 대산중앙로,S-OIL,055-582-8040,N,0,1799,1899,0,35.3489503,128.4342355
10699,경상남도,시카프관광개발(주) 함양(통영)주유소,경남 함양군 지곡면 효산길,알뜰(ex),055-963-8762,Y,0,1647,1757,0,0,0
10700,경상남도,시카프관광개발(주) 함양(하남)주유소/충전소,경남 함양군 지곡면 효산길,알뜰(ex),055-964-1041,Y,0,1647,1727,0,0,0
10701,경상남도,지리산마천 농협 클린주유소,경남 함양군 마천면 천왕봉로,NH-OIL,055-962-5155,N,0,1649,1819,1500,35.4061,127.68616
10702,경상남도,(주)알뜰함양주유소,경남 함양군 함양읍 함양로,알뜰주유소,055-963-2100,Y,0,1655,1795,1550,35.48075,127.68464
10703,경상남도,고운주유소,경남 함양군 함양읍 고운로,S-OIL,055-963-8081,Y,0,1690,1830,0,35.5214741,127.7329307
10704,경상남도,본통주유소,경남 함양군 수동면 거함대로,GS칼텍스,055-963-7697,Y,0,1690,1840,1600,35.5683879,127.7848641
10705,경상남도,대왕주유소,경남 함양군 함양읍 함양로,S-OIL,055-963-9377,Y,0,1695,1815,1550,35.48075,127.68464
10706,경상남도,동산주유소,경남 함양군 함양읍 고운로,알뜰주유소,055-964-2221,N,0,1700,1850,1550,35.5214741,127.7329307
10707,경상남도,은장지곡주유소,경남 함양군 지곡면 함양로,SK에너지,055-964-0113,N,0,1710,1820,1550,35.5649544,127.774548
10708,경상남도,마천주유소,경남 함양군 마천면 군자길,SK에너지,055-962-5072,N,0,1730,1840,1520,0,0
10709,경상남도,호산주유소,경남 함양군 휴천면 목현옥매로,SK에너지,055-972-5605,Y,0,1740,1825,0,0,0
10710,경상남도,영도다리주유소(현대),경남 함양군 수동면 수동 길,현대오일뱅크,055-963-9391,N,0,1750,1850,1550,35.5445494,127.81995
10711,경상남도,개봉주유소,경남 함양군 지곡면 함양로,S-OIL,055-962-4521,Y,0,1750,1830,1600,35.5649544,127.774548
10712,경상남도,백천주유소,경남 함양군 함양읍 고운로,현대오일뱅크,055-963-2717,N,0,1750,1850,0,35.5214741,127.7329307
10713,경상남도,함양IC주유소,경남 함양군 함양읍 고운로,S-OIL,055-964-9933,N,0,1750,1850,0,35.5214741,127.7329307
10714,경상남도,금호주유소,경남 함양군 안의면 거함대로,SK에너지,055-962-0033,N,0,1760,1870,1600,35.6385182,127.8111908
10715,경상남도,안의농협주유소,경남 함양군 안의면 광풍로,NH-OIL,055-964-0691,N,0,1760,1840,1600,0,0
10716,경상남도,농월정주유소,경남 함양군 안의면 육십령로,SK에너지,055-962-0707,N,0,1760,1840,1600,35.6346955,127.8115073
10717,경상남도,덕유관광주유소,경남 함양군 서상면 서상로,SK에너지,055-963-0028,N,0,1770,1850,1600,35.66803,127.68498
10718,경상남도,지리산새마을금고주유소,경남 함양군 함양읍 고운로,SK에너지,055-963-5260,N,0,1780,1880,1550,35.5214741,127.7329307
10719,경상남도,지곡농협주유소,경남 함양군 지곡면 지곡창촌길,NH-OIL,055-964-6400,N,0,1780,1870,1650,35.5645583,127.7781235
10720,경상남도,함양농협 유림주유소,경남 함양군 유림면 화촌장항로,NH-OIL,055-963-7997,N,0,1780,1870,1650,0,0
10721,경상남도,백운주유소,경남 함양군 병곡면 함양남서로,S-OIL,055-963-8493,N,0,1780,1870,1600,35.52817,127.71386
10722,경상남도,휴천(유림)주유소(현대),경남 함양군 휴천면 천왕봉로,현대오일뱅크,055-963-8977,N,0,1780,1880,1650,35.433328,127.7409647
10723,경상남도,경호주유소,경남 함양군 서하면 육십령로,GS칼텍스,055-963-0555,N,0,1790,1890,1650,35.62093,127.75264
10724,경상남도,(유)물레방아주유소,경남 함양군 함양읍 한들로,SK에너지,055-963-9999,N,0,1790,1890,1550,35.5131988,127.7283282
10725,경상남도,호남주유소,경남 함양군 함양읍 함양로,SK에너지,055-963-1188,N,0,1790,1890,1650,35.48075,127.68464
10726,경상남도,(주)서부주유소,경남 함양군 함양읍 함양로,SK에너지,055-964-2348,N,0,1790,1890,1550,35.48075,127.68464
10727,경상남도,남척주유소(함양),경남 함양군 함양읍 고운로,SK에너지,055-963-2325,N,0,1790,1890,1550,35.5214741,127.7329307
10728,경상남도,합천새남부농협가회지점,경남 합천군 가회면 황매산로,NH-OIL,055-930-2511,N,0,1710,1890,1550,35.4377586,128.0284955
10729,경상남도,합천새남부농협 쌍백지점주유소,경남 합천군 쌍백면 청정로,NH-OIL,055-930-2530,N,0,1710,1890,1550,35.4419636,128.201601
10730,경상남도,동일주유소,경남 합천군 묘산면 묘산로,GS칼텍스,055-932-6097,N,0,1720,1830,1530,35.6581268,128.1089847
10731,경상남도,적교주유소,경남 합천군 청덕면 동부로,현대오일뱅크,055-931-9488,N,0,1729,1829,1600,35.5367367,128.3493379
10732,경상남도,가야농협야로주유소,경남 합천군 야로면 가야산로,NH-OIL,055-931-5151,Y,0,1730,1850,1600,35.7076194,128.1705683
10733,경상남도,가야농협주유소,경남 합천군 가야면 가야시장로,NH-OIL,055-931-5133,N,0,1730,1850,1600,35.7612454,128.1389346
10734,경상남도,부경주유소,경남 합천군 쌍백면 쌍백중앙로,S-OIL,055-931-0503,Y,0,1745,1795,0,35.4399432,128.144602
10735,경상남도,청덕주유소,경남 합천군 청덕면 동부로,현대오일뱅크,055-932-8607,N,0,1750,1890,1600,35.5367367,128.3493379
10736,경상남도,합천동부농협주유소,경남 합천군 초계면 동부로,NH-OIL,055-932-1485,N,0,1750,1890,1650,35.5553664,128.2800384
10737,경상남도,우성주유소,경남 합천군 쌍백면 합천대로,GS칼텍스,055-931-0605,N,0,1750,1890,1550,35.4606773,128.144332
10738,경상남도,숭산주유소,경남 합천군 가야면 가조가야로,SK에너지,055-933-8483,N,0,1750,1860,1600,35.74289,128.12467
10739,경상남도,합천주유소,경남 합천군 합천읍 충효로,SK에너지,055-932-5846,N,0,1758,1900,1650,0,0
10740,경상남도,대경주유소,경남 합천군 대양면 동부로,S-OIL,055-933-3300,N,0,1758,1918,1700,0,0
10741,경상남도,삼가주유소,경남 합천군 삼가면 삼가로,GS칼텍스,055-932-4526,N,0,1760,1890,1550,0,0
10742,경상남도,가야산주유소,경남 합천군 야로면 가야산로,GS칼텍스,055-931-7661,N,0,1760,1880,1600,35.7076194,128.1705683
10743,경상남도,묘산주유소,경남 합천군 묘산면 영서로,현대오일뱅크,055-931-8545,N,0,1769,1879,1580,35.6500432,128.1013344
10744,경상남도,(주)동성현대주유소,경남 합천군 대양면 대야로,현대오일뱅크,055-934-0091,N,0,1780,1880,1680,35.5192745,128.1718757
10745,경상남도,초계주유소,경남 합천군 초계면 초계중앙로,S-OIL,055-932-8999,Y,0,1780,1890,1600,35.5591994,128.266602
10746,경상남도,대양주유소,경남 합천군 대양면 대야로,S-OIL,055-931-7458,N,0,1790,1890,1650,35.5192745,128.1718757
10747,경상남도,금양주유소,경남 합천군 합천읍 대야로,SK에너지,055-931-1533,N,0,1790,1890,1650,35.5933904,128.1805828
10748,경상남도,동산주유소,경남 합천군 초계면 동부로,현대오일뱅크,055-931-1153,N,0,1790,1890,1650,35.5553664,128.2800384
10749,경상남도,새터주유소,경남 합천군 삼가면 삼가로,현대오일뱅크,055-931-6999,N,0,1790,1890,1600,0,0
10750,경상남도,하신주유소(현대),경남 합천군 쌍책면 쌍쌍로,현대오일뱅크,055-933-0503,N,0,1795,1895,1600,0,0
10751,경상남도,행복한주유소,경남 합천군 대양면 대야로,SK에너지,055-932-0356,N,0,1795,1895,1650,35.5192745,128.1718757
10752,경상남도,합천농협주유소,경남 합천군 합천읍 대야로,NH-OIL,055-933-8600,N,0,1800,1900,1700,35.5933904,128.1805828
10753,경상남도,합천호농협주유소,경남 합천군 용주면 고품용덕길,NH-OIL,055-933-5151,N,0,1800,1900,1650,0,0
10754,경상남도,합청성원주유소,경남 합천군 합천읍 대야로,GS칼텍스,055-934-0100,N,0,1810,1910,1650,35.5933904,128.1805828
10755,경상남도,삼양주유소,경남 합천군 대병면 서부로,S-OIL,055-933-7151,N,0,1815,1915,1700,35.51042,128.02193
10756,경상남도,합천탑주유소,경남 합천군 용주면 합천호수로,S-OIL,055-933-3511,N,0,1829,1919,1650,35.5442523,128.0969059
10757,경상남도,쌍용주유소,경남 합천군 율곡면 낙민 길,S-OIL,055-932-4999,Y,0,1830,1910,1650,0,0
10758,경상남도,갑산주유소,경남 합천군 율곡면 동부로,GS칼텍스,055-931-8783,N,0,1830,1900,1700,35.5807181,128.225716
10759,제주특별자치도,최남단현대주유소,제주 서귀포시 대정읍 상모로,현대오일뱅크,064-794-2541,N,0,1710,1880,1650,33.2230865,126.2571173
10760,제주특별자치도,모슬포행운주유소,제주 서귀포시 대정읍 일주서로,SK에너지,064-794-1629,N,0,1720,1890,1650,33.238826,126.2342189
10761,제주특별자치도,감산주유소,제주 서귀포시 안덕면 일주서로,SK에너지,064-794-1116,N,0,1720,1890,1650,33.2642506,126.3774635
10762,제주특별자치도,안덕농협주유소,제주 서귀포시 안덕면 화순로,NH-OIL,064-792-5149,N,0,1720,1890,1650,33.2514368,126.3407678
10763,제주특별자치도,토평주유소,제주특별자치도 서귀포시 중산간동로,알뜰주유소,064-762-5151,N,0,1720,1900,1580,33.36306,126.76818
10764,제주특별자치도,대정농협무릉주유소,제주 서귀포시 대정읍 서삼중로,NH-OIL,064-792-8201,N,0,1720,1890,1650,0,0
10765,제주특별자치도,우수주유소,제주특별자치도 서귀포시 표선면 번영로,알뜰주유소,064-787-1844,Y,0,1720,1900,1600,33.3508788,126.8244957
10766,제주특별자치도,산방주유소,제주특별자치도 서귀포시 대정읍 신영로,SK에너지,064-794-2314,N,0,1720,1890,1650,33.2214892,126.2467136
10767,제주특별자치도,행복주유소,제주 서귀포시 대정읍 일주서로,GS칼텍스,064-792-5145,N,0,1720,1890,1650,33.238826,126.2342189
10768,제주특별자치도,수산주유소,제주 서귀포시 성산읍 서성일로,알뜰주유소,064-782-5189,Y,0,1720,1900,1610,33.4123403,126.8322763
10769,제주특별자치도,대정농협주유소,제주 서귀포시 대정읍 상모대서로,NH-OIL,064-792-8249,N,0,1720,1890,1650,33.2265476,126.2582407
10770,제주특별자치도,해맞이주유소,제주특별자치도 서귀포시 성산읍 일주동로,GS칼텍스,064-784-3738,Y,1950,1720,1900,1600,33.4266455,126.9070102
10771,제주특별자치도,안덕하나주유소,제주 서귀포시 안덕면 한창로,S-OIL,064-792-3088,Y,0,1728,1908,0,33.3024836,126.3450447
10772,제주특별자치도,하원주유소,제주 서귀포시 일주서로    ,GS칼텍스,064-738-5144,Y,0,1730,1910,0,33.256022,126.3466933
10773,제주특별자치도,(주)태흥주유소,제주특별자치도 서귀포시 남원읍 태위로,알뜰주유소,064-764-5151,N,0,1730,1910,1580,0,0
10774,제주특별자치도,삼화석유(주) 법환주유소,제주특별자치도 서귀포시 일주동로,SK에너지,064-739-6051,N,0,1730,1910,1600,33.254404,126.5667599
10775,제주특별자치도,반석주유소,제주 서귀포시 대정읍 대한로  번길,GS칼텍스,064-794-5544,N,0,1730,1900,1650,0,0
10776,제주특별자치도,강정천주유소,제주 서귀포시 이어도로    ,SK에너지,064-739-3303,N,0,1730,1910,1600,33.2459105,126.5236918
10777,제주특별자치도,염돈주유소,제주특별자치도 서귀포시 일주서로    ,S-OIL,064-739-5400,N,0,1730,1910,1580,33.256022,126.3466933
10778,제주특별자치도,자유에너지 가든주유소,제주특별자치도 서귀포시 중산간동로     ,현대오일뱅크,064-738-5130,N,0,1730,1910,0,33.36306,126.76818
10779,제주특별자치도,초원주유소,제주특별자치도 서귀포시 일주서로   ,알뜰주유소,064-739-5551,N,0,1730,1910,1680,33.256022,126.3466933
10780,제주특별자치도,신세기주유소,제주 서귀포시 일주서로,S-OIL,064-738-2270,Y,0,1740,1920,1600,33.256022,126.3466933
10781,제주특별자치도,서광주유소,제주특별자치도 서귀포시 안덕면 중산간서로,현대오일뱅크,064-794-8822,N,0,1740,1930,1640,33.279708,126.3652748
10782,제주특별자치도,가까운주유소,제주특별자치도 서귀포시 일주서로,GS칼텍스,064-738-5150,Y,1950,1740,1920,0,33.256022,126.3466933
10783,제주특별자치도,수도석유(주)한신주유소,제주 서귀포시 천제연로,SK에너지,064-739-4942,N,0,1740,1920,1590,33.2511042,126.433776
10784,제주특별자치도,(주)금영에너지주유소,제주특별자치도 서귀포시 일주서로,현대오일뱅크,064-739-2055,Y,0,1740,1920,1650,33.256022,126.3466933
10785,제주특별자치도,정석주유소,제주특별자치도 서귀포시 안덕면 한창로,S-OIL,064-794-5144,N,0,1750,1940,1700,33.3024836,126.3450447
10786,제주특별자치도,희망주유소,제주 서귀포시 중산간동로     ,SK에너지,064-739-5149,N,0,1750,1940,0,33.36306,126.76818
10787,제주특별자치도,동홍주유소,제주 서귀포시 일주동로     ,S-OIL,064-733-5149,N,0,1750,1930,1600,33.254404,126.5667599
10788,제주특별자치도,돈내코주유소,제주특별자치도 서귀포시    로    ,현대오일뱅크,064-733-5157,N,0,1750,1940,0,33.2572971,126.515299
